broad_region_value,broad_region,specific_region_value,specific_region,place_value,place
10000,Europe,10100,Spain,10101,Alicante
10000,Europe,10100,Spain,10102,Barcelona
10000,Europe,10100,Spain,10103,Bilbao
10000,Europe,10100,Spain,10104,Cadiz
10000,Europe,10100,Spain,10105,Figuera
10000,Europe,10100,Spain,10106,Gibraltar
10000,Europe,10100,Spain,10107,Coruña
10000,Europe,10100,Spain,10108,Ávila
10000,Europe,10100,Spain,10109,Beja
10000,Europe,10100,Spain,10110,Santander
10000,Europe,10100,Spain,10111,Seville
10000,Europe,10100,Spain,10112,San Lucar
10000,Europe,10100,Spain,10113,Vigo
10000,Europe,10100,Spain,10114,Albacete
10000,Europe,10100,Spain,10115,Puerto Santa Maria
10000,Europe,10100,Spain,10116,Bragança
10000,Europe,10100,Spain,10117,Córdoba
10000,Europe,10100,Spain,10118,Extremadura
10000,Europe,10100,Spain,10119,Faro
10000,Europe,10100,Spain,10121,Galicia
10000,Europe,10100,Spain,10122,Granada
10000,Europe,10100,Spain,10123,"Gipuzkoa, Spain"
10000,Europe,10100,Spain,10124,Madrid
10000,Europe,10100,Spain,10125,Málaga
10000,Europe,10100,Spain,10126,"Mos, Pontevedra"
10000,Europe,10100,Spain,10127,Murcia
10000,Europe,10100,Spain,10128,Renton
10000,Europe,10100,Spain,10129,Olhão
10000,Europe,10100,Spain,10131,Valladolid
10000,Europe,10100,Spain,10199,"Spain, place unspecified"
10000,Europe,10200,Portugal,10201,Ameixeira
10000,Europe,10200,Portugal,10202,Lagos
10000,Europe,10200,Portugal,10203,Lisbon
10000,Europe,10200,Portugal,10204,Oporto
10000,Europe,10200,Portugal,10205,Ilha do Fayal
10000,Europe,10200,Portugal,10206,Setubal
10000,Europe,10200,Portugal,10207,Aveiro
10000,Europe,10200,Portugal,10208,Barcelos
10000,Europe,10200,Portugal,10209,Belém
10000,Europe,10200,Portugal,10210,Braga
10000,Europe,10200,Portugal,10211,Carzon de Braganza
10000,Europe,10200,Portugal,10212,Cascais
10000,Europe,10200,Portugal,10213,Castelo Branco
10000,Europe,10200,Portugal,10214,Cernache do Bonjardim
10000,Europe,10200,Portugal,10215,Chaves
10000,Europe,10200,Portugal,10216,Coimbra
10000,Europe,10200,Portugal,10217,Penalva do Castelo
10000,Europe,10200,Portugal,10218,Evora
10000,Europe,10200,Portugal,10219,Fafe
10000,Europe,10200,Portugal,10221,Graja
10000,Europe,10200,Portugal,10222,Guarda
10000,Europe,10200,Portugal,10223,Guimaraes
10000,Europe,10200,Portugal,10224,Leiria
10000,Europe,10200,Portugal,10225,Lugo
10000,Europe,10200,Portugal,10226,Mouraz
10000,Europe,10200,Portugal,10227,Óbidos
10000,Europe,10200,Portugal,10228,Ribadeo
10000,Europe,10200,Portugal,10229,Porto
10000,Europe,10200,Portugal,10230,Ourém
10000,Europe,10200,Portugal,10231,Freixo
10000,Europe,10200,Portugal,10232,Villa Cova
10000,Europe,10200,Portugal,10233,Santarém
10000,Europe,10200,Portugal,10234,São Martinho da Gândara
10000,Europe,10200,Portugal,10235,"Ilha de São Miguel, Açores"
10000,Europe,10200,Portugal,10236,"Sao Pedro lomar, Braga"
10000,Europe,10200,Portugal,10237,Sintra
10000,Europe,10200,Portugal,10238,Tavira
10000,Europe,10200,Portugal,10239,Vila Nova de Gaia
10000,Europe,10200,Portugal,10242,Viseu
10000,Europe,10200,Portugal,10244,Vila Nova
10000,Europe,10200,Portugal,10252,Funchal
10000,Europe,10200,Portugal,10253,Vila Real
10000,Europe,10200,Portugal,10254,Tabula
10000,Europe,10200,Portugal,10255,"Pomar, Coimbra"
10000,Europe,10200,Portugal,10299,"Portugal, port unspecified"
10000,Europe,10300,Great Britain,10301,"Ainsdale, Southport"
10000,Europe,10300,Great Britain,10302,Ovingham
10000,Europe,10300,Great Britain,10399,"Great Britain, place unspecified"
10000,Europe,10400,England and Wales,10401,Barmouth
10000,Europe,10400,England and Wales,10402,Bideford
10000,Europe,10400,England and Wales,10403,Birkenhead
10000,Europe,10400,England and Wales,10404,Bristol
10000,Europe,10400,England and Wales,10405,Brixham
10000,Europe,10400,England and Wales,10406,Broadstairs
10000,Europe,10400,England and Wales,10407,Cawsand
10000,Europe,10400,England and Wales,10408,Chepstow
10000,Europe,10400,England and Wales,10409,Chester
10000,Europe,10400,England and Wales,10410,Colchester
10000,Europe,10400,England and Wales,10411,Cowes
10000,Europe,10400,England and Wales,10412,Dartmouth
10000,Europe,10400,England and Wales,10413,Deptford
10000,Europe,10400,England and Wales,10414,Dover
10000,Europe,10400,England and Wales,10415,Exeter
10000,Europe,10400,England and Wales,10416,Folkstone
10000,Europe,10400,England and Wales,10417,Frodsham
10000,Europe,10400,England and Wales,10418,Gainsborough
10000,Europe,10400,England and Wales,10419,Greenwich
10000,Europe,10400,England and Wales,10420,Guernsey
10000,Europe,10400,England and Wales,10421,Harwich
10000,Europe,10400,England and Wales,10422,Hull
10000,Europe,10400,England and Wales,10423,Ilfracombe
10000,Europe,10400,England and Wales,10424,Ipswich
10000,Europe,10400,England and Wales,10425,Isle of Man
10000,Europe,10400,England and Wales,10426,Isle of Wight
10000,Europe,10400,England and Wales,10427,Jersey
10000,Europe,10400,England and Wales,10428,Kendal
10000,Europe,10400,England and Wales,10429,King's Lynn
10000,Europe,10400,England and Wales,10430,Lancaster
10000,Europe,10400,England and Wales,10431,Lindale
10000,Europe,10400,England and Wales,10432,Liverpool
10000,Europe,10400,England and Wales,10433,London
10000,Europe,10400,England and Wales,10434,Lyme
10000,Europe,10400,England and Wales,10435,"Lancashire, place unspecified"
10000,Europe,10400,England and Wales,10436,Maryport
10000,Europe,10400,England and Wales,10437,Milford Haven
10000,Europe,10400,England and Wales,10438,New Shoreham
10000,Europe,10400,England and Wales,10439,Newcastle upon Tyne
10000,Europe,10400,England and Wales,10440,Newnham
10000,Europe,10400,England and Wales,10441,North Shields
10000,Europe,10400,England and Wales,10442,Northam
10000,Europe,10400,England and Wales,10443,Norwich
10000,Europe,10400,England and Wales,10444,Padstowe
10000,Europe,10400,England and Wales,10445,Parkgate
10000,Europe,10400,England and Wales,10446,Piel of Foulney
10000,Europe,10400,England and Wales,10447,Plymouth
10000,Europe,10400,England and Wales,10448,Poole
10000,Europe,10400,England and Wales,10449,Portsery
10000,Europe,10400,England and Wales,10450,Portsmouth
10000,Europe,10400,England and Wales,10451,Poulton
10000,Europe,10400,England and Wales,10452,Preston
10000,Europe,10400,England and Wales,10453,Ramsgate
10000,Europe,10400,England and Wales,10454,Ravenglass
10000,Europe,10400,England and Wales,10455,River Thames
10000,Europe,10400,England and Wales,10456,Rochester
10000,Europe,10400,England and Wales,10457,Rotherhithe
10000,Europe,10400,England and Wales,10458,Rye
10000,Europe,10400,England and Wales,10459,Scarborough
10000,Europe,10400,England and Wales,10460,Sheerness
10000,Europe,10400,England and Wales,10461,Shields
10000,Europe,10400,England and Wales,10462,Shoreham
10000,Europe,10400,England and Wales,10463,Sidmouth
10000,Europe,10400,England and Wales,10464,Southampton
10000,Europe,10400,England and Wales,10465,Barton
10000,Europe,10400,England and Wales,10466,Stockton
10000,Europe,10400,England and Wales,10467,Stockwithe
10000,Europe,10400,England and Wales,10468,Sunderland
10000,Europe,10400,England and Wales,10469,Teignmouth
10000,Europe,10400,England and Wales,10470,Topsham
10000,Europe,10400,England and Wales,10471,Torbay
10000,Europe,10400,England and Wales,10472,Wales
10000,Europe,10400,England and Wales,10473,Whitby
10000,Europe,10400,England and Wales,10474,Whitehaven
10000,Europe,10400,England and Wales,10475,Bath
10000,Europe,10400,England and Wales,10476,Workington
10000,Europe,10400,England and Wales,10477,Yarmouth
10000,Europe,10400,England and Wales,10478,Youghal
10000,Europe,10400,England and Wales,10479,Conway
10000,Europe,10400,England and Wales,10480,Falmouth (Eng.)
10000,Europe,10400,England and Wales,10481,Lymehouse (a) Limehouse
10000,Europe,10400,England and Wales,10482,"Beaumont cote, Bolton le Sands, Lancashire"
10000,Europe,10400,England and Wales,10483,Beckermet
10000,Europe,10400,England and Wales,10484,Ruthin
10000,Europe,10400,England and Wales,10485,Lympstone
10000,Europe,10400,England and Wales,10486,"Ballatoar, Isle of Man"
10000,Europe,10400,England and Wales,10488,Ashton-in-Makerfield
10000,Europe,10400,England and Wales,10489,Aspull
10000,Europe,10400,England and Wales,10490,Aughton
10000,Europe,10400,England and Wales,10491,Dalton-in-Furness
10000,Europe,10400,England and Wales,10492,"Bodfari, Flintshire"
10000,Europe,10400,England and Wales,10493,Bootle
10000,Europe,10400,England and Wales,10494,Brampton Bryan
10000,Europe,10400,England and Wales,10495,"Bromfield, Cumberland"
10000,Europe,10400,England and Wales,10496,"Brookhouse, Caton"
10000,Europe,10400,England and Wales,10497,"Bunbury, Cheshire"
10000,Europe,10400,England and Wales,10498,"Smithies, South Barnsley"
10000,Europe,10400,England and Wales,10499,"England, place unspecified"
10000,Europe,10500,Scotland,10501,Airth
10000,Europe,10500,Scotland,10502,Borrowstounness
10000,Europe,10500,Scotland,10503,Dundee
10000,Europe,10500,Scotland,10504,Glasgow
10000,Europe,10500,Scotland,10505,Greenock
10000,Europe,10500,Scotland,10506,Leith
10000,Europe,10500,Scotland,10508,Montrose
10000,Europe,10500,Scotland,10509,Ross
10000,Europe,10500,Scotland,10510,Saltcoats
10000,Europe,10500,Scotland,10511,"Largo, Fifeshire"
10000,Europe,10500,Scotland,10512,Dumfries
10000,Europe,10500,Scotland,10513,Point Askaig
10000,Europe,10500,Scotland,10514,Cambletown
10000,Europe,10500,Scotland,10515,Portpatrick
10000,Europe,10500,Scotland,10516,Erwin
10000,Europe,10500,Scotland,10517,Aberdeen
10000,Europe,10500,Scotland,10518,Stranraer
10000,Europe,10500,Scotland,10519,Oban
10000,Europe,10500,Scotland,10520,Campbeltown
10000,Europe,10500,Scotland,10521,Loch Dochfour
10000,Europe,10500,Scotland,10522,Dumfriesshire
10000,Europe,10500,Scotland,10523,Edinburgh
10000,Europe,10500,Scotland,10524,Galloway
10000,Europe,10500,Scotland,10525,Gretna
10000,Europe,10500,Scotland,10526,Jedburgh
10000,Europe,10500,Scotland,10527,Killead
10000,Europe,10500,Scotland,10528,Kincardineshire
10000,Europe,10500,Scotland,10529,Kirkcudbright
10000,Europe,10500,Scotland,10530,Kirkliston
10000,Europe,10500,Scotland,10531,Netherton
10000,Europe,10500,Scotland,10532,"Pentland Firth, UK"
10000,Europe,10500,Scotland,10533,"Perth, Scotland"
10000,Europe,10500,Scotland,10534,Tarbolton
10000,Europe,10500,Scotland,10535,Turnberry
10000,Europe,10500,Scotland,10599,"Scotland, place unspecified"
10000,Europe,10600,Ireland,10601,Cork
10000,Europe,10600,Ireland,10602,Dublin
10000,Europe,10600,Ireland,10603,Dungarvan
10000,Europe,10600,Ireland,10604,Galway
10000,Europe,10600,Ireland,10605,Kinsale
10000,Europe,10600,Ireland,10606,Limerick
10000,Europe,10600,Ireland,10607,Londonderry
10000,Europe,10600,Ireland,10608,Ringsend
10000,Europe,10600,Ireland,10609,Strangford
10000,Europe,10600,Ireland,10610,Waterford
10000,Europe,10600,Ireland,10611,Wexford
10000,Europe,10600,Ireland,10612,Belfast
10000,Europe,10600,Ireland,10613,Coleraine
10000,Europe,10600,Ireland,10614,Skibbereen
10000,Europe,10600,Ireland,10615,"Tonaghmore, Cloghernalaura"
10000,Europe,10600,Ireland,10616,Tynan
10000,Europe,10600,Ireland,10617,Drogheda
10000,Europe,10600,Ireland,10618,Lough Neagh
10000,Europe,10600,Ireland,10699,"Ireland, place unspecified"
10000,Europe,10700,France,10702,Bayonne
10000,Europe,10700,France,10703,Bordeaux
10000,Europe,10700,France,10704,Brest
10000,Europe,10700,France,10705,Calais
10000,Europe,10700,France,10706,Camaret
10000,Europe,10700,France,10707,Dieppe
10000,Europe,10700,France,10708,Dinard
10000,Europe,10700,France,10709,Dunkerque
10000,Europe,10700,France,10710,Honfleur
10000,Europe,10700,France,10711,Ile de Batz
10000,Europe,10700,France,10712,La Rochelle
10000,Europe,10700,France,10713,Le Havre
10000,Europe,10700,France,10714,Les Sables
10000,Europe,10700,France,10715,Lorient
10000,Europe,10700,France,10716,Marseille
10000,Europe,10700,France,10717,Mediterranean coast (France)
10000,Europe,10700,France,10718,Mindin
10000,Europe,10700,France,10719,Morlaix
10000,Europe,10700,France,10720,Nantes
10000,Europe,10700,France,10721,Paimboeuf
10000,Europe,10700,France,10722,Port Louis
10000,Europe,10700,France,10723,Quimper
10000,Europe,10700,France,10724,Rochefort
10000,Europe,10700,France,10725,Saint-Brieuc
10000,Europe,10700,France,10726,Saint-Malo
10000,Europe,10700,France,10727,Saint-Nazaire
10000,Europe,10700,France,10728,Saint-Tropez
10000,Europe,10700,France,10729,Sète
10000,Europe,10700,France,10730,Vannes
10000,Europe,10700,France,10731,Anucita
10000,Europe,10700,France,10732,Barbezieux-Saint-Hilaire
10000,Europe,10700,France,10733,Beau Sejour
10000,Europe,10700,France,10734,Bergerac
10000,Europe,10700,France,10735,Biarritz
10000,Europe,10700,France,10736,Blaye
10000,Europe,10700,France,10737,Cadillac
10000,Europe,10700,France,10738,Castres
10000,Europe,10700,France,10739,Chaillevette
10000,Europe,10700,France,10741,Clairac
10000,Europe,10700,France,10742,Étaules
10000,Europe,10700,France,10743,Grateloup-Saint-Gayrand
10000,Europe,10700,France,10744,La Tremblade
10000,Europe,10700,France,10745,"Languedoc-Roussillon, France"
10000,Europe,10700,France,10746,Le Fleix
10000,Europe,10700,France,10747,Limoges
10000,Europe,10700,France,10748,Lormont
10000,Europe,10700,France,10749,Lyon
10000,Europe,10700,France,10751,Marennes-Hiers-Brouage
10000,Europe,10700,France,10752,Mirambeau
10000,Europe,10700,France,10753,Montpellier
10000,Europe,10700,France,10754,Mornac
10000,Europe,10700,France,10755,Nice
10000,Europe,10700,France,10756,"Oléron, France"
10000,Europe,10700,France,10757,Paillet
10000,Europe,10700,France,10758,Podensac
10000,Europe,10700,France,10759,Rennes
10000,Europe,10700,France,10761,Pauillac
10000,Europe,10700,France,10762,Toulouse
10000,Europe,10700,France,10763,Tournon-sur-Rhône
10000,Europe,10700,France,10764,Basse Indre
10000,Europe,10700,France,10799,"France, place unspecified"
10000,Europe,10800,Netherlands,10801,Alkmaar
10000,Europe,10800,Netherlands,10802,Amersfoort
10000,Europe,10800,Netherlands,10803,Bergen
10000,Europe,10800,Netherlands,10804,Zaltbommel
10000,Europe,10800,Netherlands,10805,Boskoop
10000,Europe,10800,Netherlands,10806,Buiksloot
10000,Europe,10800,Netherlands,10807,Brielle
10000,Europe,10800,Netherlands,10808,Den Helder
10000,Europe,10800,Netherlands,10809,Den Hoorn
10000,Europe,10800,Netherlands,10810,Amsterdam
10000,Europe,10800,Netherlands,10811,Eemnes
10000,Europe,10800,Netherlands,10812,Egmond aan Zee
10000,Europe,10800,Netherlands,10813,Fleringen
10000,Europe,10800,Netherlands,10814,Friesland
10000,Europe,10800,Netherlands,10815,Geertruidenberg
10000,Europe,10800,Netherlands,10816,Goes
10000,Europe,10800,Netherlands,10817,graft
10000,Europe,10800,Netherlands,10818,Haarlem
10000,Europe,10800,Netherlands,10819,Harlingen
10000,Europe,10800,Netherlands,10820,Hasselt
10000,Europe,10800,Netherlands,10821,Enkhuizen
10000,Europe,10800,Netherlands,10822,Hoorn
10000,Europe,10800,Netherlands,10823,Hindeloopen
10000,Europe,10800,Netherlands,10824,Hulst
10000,Europe,10800,Netherlands,10825,IJzendijke
10000,Europe,10800,Netherlands,10827,Zaandam
10000,Europe,10800,Netherlands,10828,Zuider Zee
10000,Europe,10800,Netherlands,10829,Texel
10000,Europe,10800,Netherlands,10830,Rotterdam
10000,Europe,10800,Netherlands,10831,Dordrecht
10000,Europe,10800,Netherlands,10832,Maze
10000,Europe,10800,Netherlands,10833,Moerdijk
10000,Europe,10800,Netherlands,10834,Hellevoetsluis
10000,Europe,10800,Netherlands,10835,Monnickendam
10000,Europe,10800,Netherlands,10836,Naarden
10000,Europe,10800,Netherlands,10837,Nieuwendam
10000,Europe,10800,Netherlands,10838,Obdam
10000,Europe,10800,Netherlands,10839,Oldenzaal
10000,Europe,10800,Netherlands,10840,Zeeland
10000,Europe,10800,Netherlands,10841,Oostburg
10000,Europe,10800,Netherlands,10842,Oostzaan
10000,Europe,10800,Netherlands,10843,Ravenstein
10000,Europe,10800,Netherlands,10844,Roosendaal
10000,Europe,10800,Netherlands,10845,Leiden
10000,Europe,10800,Netherlands,10846,Schellingwoude
10000,Europe,10800,Netherlands,10847,Schoorl
10000,Europe,10800,Netherlands,10848,Sint-Annaland
10000,Europe,10800,Netherlands,10849,Sint-Maartensdijk
10000,Europe,10800,Netherlands,10850,Middelburg
10000,Europe,10800,Netherlands,10851,Vlissingen
10000,Europe,10800,Netherlands,10852,Veere
10000,Europe,10800,Netherlands,10853,Zeeland or Middelburg
10000,Europe,10800,Netherlands,10854,Spierdijk
10000,Europe,10800,Netherlands,10856,Stavoren
10000,Europe,10800,Netherlands,10859,The Hague
10000,Europe,10800,Netherlands,10860,Groningen
10000,Europe,10800,Netherlands,10861,Utrecht
10000,Europe,10800,Netherlands,10862,Werkendam
10000,Europe,10800,Netherlands,10863,West-Souburg
10000,Europe,10800,Netherlands,10864,Woerden
10000,Europe,10800,Netherlands,10865,Zierikzee
10000,Europe,10800,Netherlands,10866,Zwolle
10000,Europe,10800,Netherlands,10867,Netherlands
10000,Europe,10800,Netherlands,10869,Aalsmeer
10000,Europe,10800,Netherlands,10870,Twisk
10000,Europe,10800,Netherlands,10871,Leiderdorp
10000,Europe,10800,Netherlands,10872,"Ameland, Netherlands"
10000,Europe,10800,Netherlands,10873,Wijk aan Zee
10000,Europe,10800,Netherlands,10874,Gorinchem
10000,Europe,10800,Netherlands,10875,Kampen
10000,Europe,10800,Netherlands,10876,Kats
10000,Europe,10800,Netherlands,10877,Katwijk aan Zee
10000,Europe,10800,Netherlands,10878,Maarssen
10000,Europe,10800,Netherlands,10879,Maassluis
10000,Europe,10800,Netherlands,10880,Medemblik
10000,Europe,10800,Netherlands,10899,"Netherlands, port unspecified"
10000,Europe,10900,Denmark,10901,København
10000,Europe,10900,Denmark,10902,Husum
10000,Europe,10900,Denmark,10903,Helsingør
10000,Europe,10900,Denmark,10904,Grådyb
10000,Europe,10900,Denmark,10905,Copenhagen
10000,Europe,10900,Denmark,10906,Ribe
10000,Europe,10900,Denmark,10994,Hornby
10000,Europe,10900,Denmark,10999,"Denmark, port unspecified"
10000,Europe,11000,German,11001,Pillau
10000,Europe,11000,German,11002,Elbe
10000,Europe,11000,German,11003,Emden
10000,Europe,11000,German,11004,Hamburg
10000,Europe,11000,German,11005,Hanover
10000,Europe,11000,German,11006,Lübeck
10000,Europe,11000,German,11007,Glückstadt
10000,Europe,11000,German,11008,Ängelholm
10000,Europe,11000,German,11009,Baden bei Wien
10000,Europe,11000,German,11010,Bockhorn
10000,Europe,11000,German,11011,Brandenburg
10000,Europe,11000,German,11012,Bremen
10000,Europe,11000,German,11013,Bremerlee
10000,Europe,11000,German,11014,Cologne
10000,Europe,11000,German,11015,Wolgast
10000,Europe,11000,German,11016,Wardenburg
10000,Europe,11000,German,11017,"Sylt, Germany"
10000,Europe,11000,German,11018,Feucht
